acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,closed,color_backend,correct,correct_correct_response,correct_correct_response_training,correct_new_1_keyboard_response,correct_new_keyboard_response,correct_new_mouse_response,correct_response,correct_response_train,count_Consent_form,count_correct_response,count_correct_response_training,count_ecouteur_form,count_experiment,count_experiment_loop,count_getting_started,count_logger_exp,count_new_1_keyboard_response,count_new_keyboard_response,count_new_mouse_response,count_osweb,count_play_sampler1,count_play_sampler2,count_play_sound1,count_play_sound2,count_redirect_to_limesurvey,count_stim_fill_sequence,count_study_finished,count_training_loop,count_training_seq,count_training_sketchpad,count_welcome_exp_page,count_welome,crossOriginIsolated,cursor_roi,cursor_x,cursor_y,datetime,description,devicePixelRatio,disable_garbage_collection,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullScreen,fullscreen,height,innerHeight,innerWidth,isBrowser,isSecureContext,jatos_uuid,keyboard_backend,length,mouse_backend,mozInnerScreenX,mozInnerScreenY,name,opensesame_codename,opensesame_version,origin,outerHeight,outerWidth,pageXOffset,pageYOffset,penwidth,repeat_cycle,response,response_correct_response,response_correct_response_training,response_new_1_keyboard_response,response_new_keyboard_response,response_new_mouse_response,response_time,response_time_correct_response,response_time_correct_response_training,response_time_new_1_keyboard_response,response_time_new_keyboard_response,response_time_new_mouse_response,response_time_training_sketchpad,response_time_welcome_exp_page,response_time_welome,response_training_sketchpad,response_welcome_exp_page,response_welome,round_decimals,sampler_backend,screenLeft,screenTop,screenX,screenY,scrollMaxX,scrollMaxY,scrollX,scrollY,sessionid,sound1,sound2,sound_1,sound_2,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,status,subject_nr,subject_parity,time_correct_response,time_correct_response_training,time_experiment_loop,time_logger_exp,time_new_1_keyboard_response,time_new_keyboard_response,time_new_mouse_response,time_play_sampler1,time_play_sampler2,time_play_sound1,time_play_sound2,time_redirect_to_limesurvey,time_training_loop,time_training_sketchpad,time_welcome_exp_page,time_welome,title,total_correct,total_response_time,total_responses,width
62,62,1637,1637,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,23,1,0,0,0,0,23,0,0,0,0,1,1,23,23,0,23,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,6,6,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,fill_pa4,fill_ba4,1024,2,48000,-16,experiment,,0,even,133909,25215,152,133920,25343,18826,26626,23110,24361,131488,132650,28576,136,19279,17832,25728,Nouvelle expérience,18,47481,29,1024
60,60,1587,1587,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,24,1,0,0,0,0,24,0,0,0,0,1,1,24,24,0,24,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,137,137,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,stim_sheng1,stim_sheng2,1024,2,48000,-16,experiment,,0,even,136500,25215,152,136653,25343,18826,26626,23110,24361,133921,135125,28576,136,19279,17832,25728,Nouvelle expérience,18,47618,30,1024
61,61,1538,1538,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,25,1,0,0,0,0,25,0,0,0,0,1,1,25,25,0,25,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,47,47,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,fill_yu1,fill_yu1,1024,2,48000,-16,experiment,,0,even,139403,25215,152,139453,25343,18826,26626,23110,24361,136654,138026,28576,136,19279,17832,25728,Nouvelle expérience,19,47665,31,1024
59,59,1495,1495,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,26,1,0,0,0,0,26,0,0,0,0,1,1,26,26,0,26,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,161,161,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,fill_pan1,fill_pan3,1024,2,48000,-16,experiment,,0,even,141803,25215,152,141969,25343,18826,26626,23110,24361,139455,140405,28576,136,19279,17832,25728,Nouvelle expérience,19,47826,32,1024
58,58,1464,1464,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,27,1,0,0,0,0,27,0,0,0,0,1,1,27,27,0,27,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,477,477,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,stim_dao1,stim_dao4,1024,2,48000,-16,experiment,,0,even,144469,25215,152,144952,25343,18826,26626,23110,24361,141971,143178,28576,136,19279,17832,25728,Nouvelle expérience,19,48303,33,1024
56,56,1443,1443,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,m,q,0,28,1,0,0,0,0,28,0,0,0,0,1,1,28,28,0,28,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,754,754,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,stim_sheng3,stim_sheng3,1024,2,48000,-16,experiment,,0,even,148063,25215,152,148818,25343,18826,26626,23110,24361,144953,146506,28576,136,19279,17832,25728,Nouvelle expérience,19,49057,34,1024
54,54,1412,1412,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,29,1,0,0,0,0,29,0,0,0,0,1,1,29,29,0,29,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,366,366,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,stim_dao2,stim_dao3,1024,2,48000,-16,experiment,,0,even,151680,25215,152,152051,25343,18826,26626,23110,24361,148820,150623,28576,136,19279,17832,25728,Nouvelle expérience,19,49423,35,1024
53,53,1379,1379,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,m,q,0,30,1,0,0,0,0,30,0,0,0,0,1,1,30,30,0,30,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,210,210,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,stim_sheng4,stim_sheng4,1024,2,48000,-16,experiment,,0,even,154463,25215,152,154685,25343,18826,26626,23110,24361,152053,153259,28576,136,19279,17832,25728,Nouvelle expérience,19,49633,36,1024
54,54,1348,1348,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,q,0,31,1,0,0,0,0,31,0,0,0,0,1,1,31,31,0,31,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,242,242,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,fill_pan2,fill_pang2,1024,2,48000,-16,experiment,,0,even,157418,25215,152,157668,25343,18826,26626,23110,24361,154687,156031,28576,136,19279,17832,25728,Nouvelle expérience,20,49875,37,1024
53,53,1317,1317,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,32,1,0,0,0,0,32,0,0,0,0,1,1,32,32,0,32,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,176,176,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,stim_ban2,stim_ban4,1024,2,48000,-16,experiment,,0,even,159808,25215,152,159984,25343,18826,26626,23110,24361,157670,158837,28576,136,19279,17832,25728,Nouvelle expérience,20,50051,38,1024
51,51,1289,1289,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,m,q,0,33,1,0,0,0,0,33,0,0,0,0,1,1,33,33,0,33,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,223,223,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,fill_pan3,fill_pan3,1024,2,48000,-16,experiment,,0,even,162773,25215,152,163001,25343,18826,26626,23110,24361,159986,161376,28576,136,19279,17832,25728,Nouvelle expérience,20,50274,39,1024
53,53,1258,1258,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,34,1,0,0,0,0,34,0,0,0,0,1,1,34,34,0,34,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,40,40,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,stim_yi3,stim_yi3,1024,2,48000,-16,experiment,,0,even,166346,25215,152,166401,25343,18826,26626,23110,24361,163003,164672,28576,136,19279,17832,25728,Nouvelle expérience,21,50314,40,1024
54,54,1236,1236,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,35,1,0,0,0,0,35,0,0,0,0,1,1,35,35,0,35,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,351,351,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,stim_ma2,stim_ma2,1024,2,48000,-16,experiment,,0,even,168427,25215,152,168784,25343,18826,26626,23110,24361,166402,167413,28576,136,19279,17832,25728,Nouvelle expérience,22,50665,41,1024
55,55,1210,1210,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,36,1,0,0,0,0,36,0,0,0,0,1,1,36,36,0,36,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,140,140,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,fill_yu3,fill_yu3,1024,2,48000,-16,experiment,,0,even,171659,25215,152,171800,25343,18826,26626,23110,24361,168787,170219,28576,136,19279,17832,25728,Nouvelle expérience,23,50805,42,1024
56,56,1190,1190,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,q,0,37,1,0,0,0,0,37,0,0,0,0,1,1,37,37,0,37,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,362,362,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,stim_yi2,stim_yi3,1024,2,48000,-16,experiment,,0,even,174549,25215,152,174917,25343,18826,26626,23110,24361,171802,172874,28576,136,19279,17832,25728,Nouvelle expérience,24,51167,43,1024
55,55,1165,1165,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,38,1,0,0,0,0,38,0,0,0,0,1,1,38,38,0,38,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,87,87,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,fill_qi2,fill_xi2,1024,2,48000,-16,experiment,,0,even,177494,25215,152,177583,25343,18826,26626,23110,24361,174918,176373,28576,136,19279,17832,25728,Nouvelle expérience,24,51254,44,1024
53,53,1147,1147,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,m,q,0,39,1,0,0,0,0,39,0,0,0,0,1,1,39,39,0,39,0,0,1,0,0,0,0,stim0,193.64952476807315,-11.135529891330286,Sat Apr 26 2025 11:39:15 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,368,368,117,373,444,1934,756,981,889,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745660435142,train_a1,train_e1,stim_yi1,stim_yi1,1024,2,48000,-16,experiment,,0,even,179477,25215,152,179850,25343,18826,26626,23110,24361,177585,178528,28576,136,19279,17832,25728,Nouvelle expérience,24,51622,45,1024
