acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,closed,color_backend,correct,correct_correct_response,correct_correct_response_training,correct_new_1_keyboard_response,correct_new_keyboard_response,correct_new_mouse_response,correct_response,correct_response_train,count_Consent_form,count_correct_response,count_correct_response_training,count_ecouteur_form,count_experiment,count_experiment_loop,count_getting_started,count_logger_exp,count_new_1_keyboard_response,count_new_keyboard_response,count_new_mouse_response,count_osweb,count_play_sampler1,count_play_sampler2,count_play_sound1,count_play_sound2,count_redirect_to_limesurvey,count_stim_fill_sequence,count_study_finished,count_training_loop,count_training_seq,count_training_sketchpad,count_welcome_exp_page,count_welome,crossOriginIsolated,cursor_roi,cursor_x,cursor_y,datetime,description,devicePixelRatio,disable_garbage_collection,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullScreen,fullscreen,height,innerHeight,innerWidth,isBrowser,isSecureContext,jatos_uuid,keyboard_backend,length,mouse_backend,mozInnerScreenX,mozInnerScreenY,name,opensesame_codename,opensesame_version,origin,outerHeight,outerWidth,pageXOffset,pageYOffset,penwidth,repeat_cycle,response,response_correct_response,response_correct_response_training,response_new_1_keyboard_response,response_new_keyboard_response,response_new_mouse_response,response_time,response_time_correct_response,response_time_correct_response_training,response_time_new_1_keyboard_response,response_time_new_keyboard_response,response_time_new_mouse_response,response_time_training_sketchpad,response_time_welcome_exp_page,response_time_welome,response_training_sketchpad,response_welcome_exp_page,response_welome,round_decimals,sampler_backend,screenLeft,screenTop,screenX,screenY,scrollMaxX,scrollMaxY,scrollX,scrollY,sessionid,sound1,sound2,sound_1,sound_2,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,status,subject_nr,subject_parity,time_correct_response,time_correct_response_training,time_experiment_loop,time_logger_exp,time_new_1_keyboard_response,time_new_keyboard_response,time_new_mouse_response,time_play_sampler1,time_play_sampler2,time_play_sound1,time_play_sound2,time_redirect_to_limesurvey,time_training_loop,time_training_sketchpad,time_welcome_exp_page,time_welome,title,total_correct,total_response_time,total_responses,width
48,48,4153,4153,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,23,1,0,0,0,0,23,0,0,0,0,1,1,23,23,0,23,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,525,525,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,fill_pan2,fill_pang2,1024,2,48000,-16,experiment,,0,even,268085,75103,169,268611,76574,66124,92106,72992,74249,265347,266699,93290,148,66711,48009,77395,Nouvelle expérience,14,120436,29,1024
47,47,4061,4061,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,24,1,0,0,0,0,24,0,0,0,0,1,1,24,24,0,24,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,1398,1398,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,fill_seng1,fill_seng2,1024,2,48000,-16,experiment,,0,even,271317,75103,169,272728,76574,66124,92106,72992,74249,268613,270112,93290,148,66711,48009,77395,Nouvelle expérience,14,121834,30,1024
48,48,3935,3935,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,25,1,0,0,0,0,25,0,0,0,0,1,1,25,25,0,25,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,138,138,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,stim_ban3,stim_ban3,1024,2,48000,-16,experiment,,0,even,275669,75103,169,275811,76574,66124,92106,72992,74249,272729,274198,93290,148,66711,48009,77395,Nouvelle expérience,15,121972,31,1024
47,47,3828,3828,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,26,1,0,0,0,0,26,0,0,0,0,1,1,26,26,0,26,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,514,514,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,fill_li1,fill_la1,1024,2,48000,-16,experiment,,0,even,278646,75103,169,279161,76574,66124,92106,72992,74249,275813,277344,93290,148,66711,48009,77395,Nouvelle expérience,15,122486,32,1024
45,45,3751,3751,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,27,1,0,0,0,0,27,0,0,0,0,1,1,27,27,0,27,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,1311,1311,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,stim_yi2,stim_yi3,1024,2,48000,-16,experiment,,0,even,281909,75103,169,283228,76574,66124,92106,72992,74249,279163,280235,93290,148,66711,48009,77395,Nouvelle expérience,15,123797,33,1024
44,44,3668,3668,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,28,1,0,0,0,0,28,0,0,0,0,1,1,28,28,0,28,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,929,929,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,stim_ban1,stim_ban3,1024,2,48000,-16,experiment,,0,even,285899,75103,169,286845,76574,66124,92106,72992,74249,283229,284426,93290,148,66711,48009,77395,Nouvelle expérience,15,124726,34,1024
46,46,3585,3585,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,29,1,0,0,0,0,29,0,0,0,0,1,1,29,29,0,29,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,732,732,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,fill_pan3,fill_pan3,1024,2,48000,-16,experiment,,0,even,289632,75103,169,290377,76574,66124,92106,72992,74249,286845,288235,93290,148,66711,48009,77395,Nouvelle expérience,16,125458,35,1024
44,44,3487,3487,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,30,1,0,0,0,0,30,0,0,0,0,1,1,30,30,0,30,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,59,59,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,fill_tao2,fill_tiao4,1024,2,48000,-16,experiment,,0,even,292885,75103,169,292944,76574,66124,92106,72992,74249,290380,291754,93290,148,66711,48009,77395,Nouvelle expérience,16,125517,36,1024
46,46,3438,3438,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,q,0,31,1,0,0,0,0,31,0,0,0,0,1,1,31,31,0,31,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,1676,1676,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,fill_tao2,fill_tao3,1024,2,48000,-16,experiment,,0,even,295819,75103,169,297511,76574,66124,92106,72992,74249,292946,294314,93290,148,66711,48009,77395,Nouvelle expérience,17,127193,37,1024
47,47,3364,3364,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,q,q,0,32,1,0,0,0,0,32,0,0,0,0,1,1,32,32,0,32,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,630,630,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,stim_dao2,stim_dao4,1024,2,48000,-16,experiment,,0,even,300608,75103,169,301243,76574,66124,92106,72992,74249,297512,299317,93290,148,66711,48009,77395,Nouvelle expérience,18,127823,38,1024
46,46,3303,3303,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,m,q,0,33,1,0,0,0,0,33,0,0,0,0,1,1,33,33,0,33,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,980,980,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,stim_sheng4,stim_sheng4,1024,2,48000,-16,experiment,,0,even,303648,75103,169,304643,76574,66124,92106,72992,74249,301245,302442,93290,148,66711,48009,77395,Nouvelle expérience,18,128803,39,1024
45,45,3235,3235,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,m,q,0,34,1,0,0,0,0,34,0,0,0,0,1,1,34,34,0,34,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,q,q,q,space,space,1,607,607,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,stim_ma2,stim_ma2,1024,2,48000,-16,experiment,,0,even,306666,75103,169,307276,76574,66124,92106,72992,74249,304645,305653,93290,148,66711,48009,77395,Nouvelle expérience,18,129410,40,1024
44,44,3158,3158,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,35,1,0,0,0,0,35,0,0,0,0,1,1,35,35,0,35,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,60,60,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,2,0,1.899999976158142,1745600796563,train_a1,train_e1,stim_dao1,stim_dao4,1024,2,48000,-16,experiment,,0,even,309781,75103,169,309843,76574,66124,92106,72992,74249,307279,308491,93290,148,66711,48009,77395,Nouvelle expérience,18,129470,41,1024
43,43,3128,3128,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,36,1,0,0,0,0,36,0,0,0,0,1,1,36,36,0,36,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,1908,1908,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,3,0,1.899999976158142,1745600796563,train_a1,train_e1,fill_la2,fill_ma2,1024,2,48000,-16,experiment,,0,even,312203,75103,169,314126,76574,66124,92106,72992,74249,309845,311189,93290,148,66711,48009,77395,Nouvelle expérience,18,131378,42,1024
42,42,3057,3057,#000000,osweb,osweb,0,osweb,0,0,1,undefined,undefined,undefined,q,q,0,37,1,0,0,0,0,37,0,0,0,0,1,1,37,37,0,37,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,52,52,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,3,0,1.899999976158142,1745600796563,train_a1,train_e1,fill_qi2,fill_xi2,1024,2,48000,-16,experiment,,0,even,316704,75103,169,316759,76574,66124,92106,72992,74249,314128,315584,93290,148,66711,48009,77395,Nouvelle expérience,18,131430,43,1024
43,43,2992,2992,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,38,1,0,0,0,0,38,0,0,0,0,1,1,38,38,0,38,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,215,215,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,3,0,1.899999976158142,1745600796563,train_a1,train_e1,stim_dao3,stim_dao3,1024,2,48000,-16,experiment,,0,even,318870,75103,169,319093,76574,66124,92106,72992,74249,316762,317814,93290,148,66711,48009,77395,Nouvelle expérience,19,131645,44,1024
44,44,2933,2933,#000000,osweb,osweb,0,osweb,1,1,1,undefined,undefined,undefined,m,q,0,39,1,0,0,0,0,39,0,0,0,0,1,1,39,39,0,39,0,0,1,0,0,0,0,,242.3341525912005,-72.63190187843853,Fri Apr 25 2025 19:06:25 GMT+0200 (Central European Summer Time),The main experiment item,1.0526315789473684,False,C:/Users/rekbi/OneDrive/Bureau,False,mono,False,18,no,#000000,no,0,no,768,599,1298,1,1,a75f6f75-437c-2915-eb43-01debc9446dd,osweb,0,osweb,0,84.55000305175781,,osweb,2.2.1,https://jatos.mindprobe.eu,701,1316,0,1.899999976158142,1,0,m,m,q,space,space,1,333,333,1467,810,574,1183,1641,18103,14708,space,space,space,2,osweb,-8,-8,-8,-8,0,3,0,1.899999976158142,1745600796563,train_a1,train_e1,fill_yu1,fill_yu1,1024,2,48000,-16,experiment,,0,even,321846,75103,169,322192,76574,66124,92106,72992,74249,319094,320469,93290,148,66711,48009,77395,Nouvelle expérience,20,131978,45,1024
